name,location,email,rating,review_count,url,phone_clean,has_email,price,city,region,city_key
Akademia Restaurant,"Ul. Rozana 2, Warsaw 02-548 Poland",info@restauracjaakademia.pl,4.7,518.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d3958333-Reviews-Akademia_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,48784902902.0,1.0,$35–70,Warsaw,Poland,Warsaw
Inazia,"Boleslawa Prusa 2 Sheraton Grand Warsaw, Warsaw 00-493 Poland",warsaw.restaurant@sheraton.com,4.7,640.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d4153623-Reviews-Inazia-Warsaw_Mazovia_Province_Central_Poland.html,48224506709.0,1.0,,Warsaw,Poland,Warsaw
Stara Kamienica,"Widok 8 Street, Warsaw 00-023 Poland",biuro.starakamienica@gmail.com,4.8,3000.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d5930832-Reviews-Stara_Kamienica-Warsaw_Mazovia_Province_Central_Poland.html,48221144333.0,1.0,$25–50,Warsaw,Poland,Warsaw
Chmielarnia multitap,"ul. Twarda 42, Warsaw 00-831 Poland",,4.4,116.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d6468566-Reviews-Chmielarnia_multitap-Warsaw_Mazovia_Province_Central_Poland.html,48725010271.0,0.0,$15–35,Warsaw,Poland,Warsaw
Polska Rozana,"Chocimska 7, Warsaw 00-791 Poland",rozana@restauracjarozana.com.pl,4.6,3066.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d697149-Reviews-Polska_Rozana-Warsaw_Mazovia_Province_Central_Poland.html,48228481225.0,1.0,,Warsaw,Poland,Warsaw
Ceska Pivni Restaurant,"ul. Chmielna 35, Warsaw 00-021 Poland",ceska@ceska.pl,3.9,363.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d7947743-Reviews-Ceska_Pivni_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,48602333444.0,1.0,$20–40,Warsaw,Poland,Warsaw
Same Krafty,"Ulica Nowomiejska 10, Warsaw 00-271 Poland",,4.5,487.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d8021215-Reviews-Same_Krafty-Warsaw_Mazovia_Province_Central_Poland.html,48793802523.0,0.0,$15–35,Warsaw,Poland,Warsaw
Kraken rum bar,"ul. Poznanska 12, Warsaw 00-680 Poland",biuro@krakenbar.com.pl,4.3,181.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d8098356-Reviews-Kraken_rum_bar-Warsaw_Mazovia_Province_Central_Poland.html,,1.0,$20–45,Warsaw,Poland,Warsaw
Jabeerwocky Craft Beer Pub,"ul. Nowogrodzka 12, Warsaw 00-511 Poland",centrum@jabeerwocky.com,4.4,193.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d8114773-Reviews-Jabeerwocky_Craft_Beer_Pub-Warsaw_Mazovia_Province_Central_Poland.html,48222543107.0,1.0,$15–35,Warsaw,Poland,Warsaw
ELIXIR by Dom Wódki,"Ul. Wierzbowa 9/11, Warsaw 00-094 Poland",elixir@domwodki.pl,4.7,686.0,https://www.tripadvisor.com/Restaurant_Review-g274856-d8626957-Reviews-ELIXIR_by_Dom_Wodki-Warsaw_Mazovia_Province_Central_Poland.html,48228282211.0,1.0,$40–80,Warsaw,Poland,Warsaw
Piwnica Irish Pub,"Garbary 1 Wejście od ul. Podgarbary, Gdansk 80-827 Poland",karolinapilarskawsz@wp.pl,4.1,152.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d10041995-Reviews-Piwnica_Irish_Pub-Gdansk_Pomerania_Province_Northern_Poland.html,48583059139.0,1.0,$15–35,Gdansk,Poland,Gdansk
No To Cyk,"ul. Chlebnicka 2, Gdansk 80-830 Poland",notocyk@wp.pl,4.3,107.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d10139863-Reviews-No_To_Cyk-Gdansk_Pomerania_Province_Northern_Poland.html,48730228522.0,1.0,$20–40,Gdansk,Poland,Gdansk
Restauracja Bazar,"ul. Szafarnia 6, Gdansk 80-755 Poland",kontakt@restauracjabazar.pl,4.6,1040.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d10209610-Reviews-Restauracja_Bazar-Gdansk_Pomerania_Province_Northern_Poland.html,48583545814.0,1.0,$30–60,Gdansk,Poland,Gdansk
Pierogarnia Mandu Centrum,"ul. Elżbietańska 4/8, Gdansk 80-894 Poland",kontakt@pierogarnia-mandu.pl,4.6,1735.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d10258805-Reviews-Pierogarnia_Mandu_Centrum-Gdansk_Pomerania_Province_Northern_Poland.html,48583000000.0,1.0,$15–35,Gdansk,Poland,Gdansk
Pijalnia Wódki i Piwa,"Dlugi Targ 35/38 entrance from ul. Kuśnierska Street, Gdansk 80-830 Poland",pijalnia.gdansk@gmail.com,3.9,167.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d10321087-Reviews-Pijalnia_Wodki_i_Piwa-Gdansk_Pomerania_Province_Northern_Poland.html,48530766945.0,1.0,$10–25,Gdansk,Poland,Gdansk
Restauracja Motlava,"Stara Stocznia 2/1 Brabank, Gdansk 80-858 Poland",biuro@motlava.pl,4.8,864.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d12332635-Reviews-Restauracja_Motlava-Gdansk_Pomerania_Province_Northern_Poland.html,48587195100.0,1.0,$30–60,Gdansk,Poland,Gdansk
Restaurant Gvara,"Chlebnicka 48/51, Gdansk 80-830 Poland",restauracja@gvara.pl,4.5,608.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d12594443-Reviews-Restaurant_Gvara-Gdansk_Pomerania_Province_Northern_Poland.html,48795889288.0,1.0,$30–60,Gdansk,Poland,Gdansk
Guga Sweet & Spicy,"Stara Stocznia 2/9, Gdansk 80-862 Poland",catering@gugafood.pl,4.6,286.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d12842564-Reviews-Guga_Sweet_Spicy-Gdansk_Pomerania_Province_Northern_Poland.html,48533272642.0,1.0,$20–45,Gdansk,Poland,Gdansk
Pomelo Gdansk,"Ogarna 121/122, Gdansk 80-826 Poland",bistro@pomelogdansk.pl,4.8,3217.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d13220025-Reviews-Pomelo_Gdansk-Gdansk_Pomerania_Province_Northern_Poland.html,48883090907.0,1.0,$20–40,Gdansk,Poland,Gdansk
Manna 68,"ul. Św Ducha 68, Gdansk 80-834 Poland",restauracja@manna68.pl,4.9,1102.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d14049160-Reviews-Manna_68-Gdansk_Pomerania_Province_Northern_Poland.html,48583523186.0,1.0,$20–40,Gdansk,Poland,Gdansk
Nie/Mięsny,"Jaskołcza 24, Gdansk 80-767 Poland",niemiesny@gmail.com,4.6,285.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d14060313-Reviews-Nie_Miesny-Gdansk_Pomerania_Province_Northern_Poland.html,48699989156.0,1.0,$20–40,Gdansk,Poland,Gdansk
Pierogarnia Stary Mlyn Gdansk,"Świętego Ducha 64, Gdansk 80-834 Poland",gdansk@pierogarnie.com,4.7,2517.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d14204381-Reviews-Pierogarnia_Stary_Mlyn_Gdansk-Gdansk_Pomerania_Province_Northern_Poland.html,48587277114.0,1.0,,Gdansk,Poland,Gdansk
La Vida Loca - Tapas Bar,"Stara Stocznia 4/3 Brabank Inwest Komfort, Gdansk 80-862 Poland",,4.7,47.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d15010098-Reviews-La_Vida_Loca_Tapas_Bar-Gdansk_Pomerania_Province_Northern_Poland.html,48731515159.0,0.0,,Gdansk,Poland,Gdansk
Billy's American Restaurant,"Ul. Targ Sienny 7 Forum Gdańsk, Gdansk 80-806 Poland",forum@billys.com.pl,4.9,655.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d15150513-Reviews-Billy_s_American_Restaurant-Gdansk_Pomerania_Province_Northern_Poland.html,48531334228.0,1.0,$20–45,Gdansk,Poland,Gdansk
True,"Ul. Chmielna 10, Gdansk 80-748 Poland",true@truerestaurant.pl,4.5,485.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d16712928-Reviews-True-Gdansk_Pomerania_Province_Northern_Poland.html,48727600601.0,1.0,$30–60,Gdansk,Poland,Gdansk
Fellini,"Targ Rybny 6, Gdansk 80-838 Poland",kontakt@restauracjafellini.pl,4.5,1111.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d1747517-Reviews-Fellini-Gdansk_Pomerania_Province_Northern_Poland.html,48888010203.0,1.0,$30–60,Gdansk,Poland,Gdansk
OSTRO,"Długie Pobrzeze 15, Gdansk 80-888 Poland",ostropizza@gmail.com,4.7,1164.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d17655046-Reviews-OSTRO-Gdansk_Pomerania_Province_Northern_Poland.html,48690069909.0,1.0,$35–70,Gdansk,Poland,Gdansk
Geneza Jedzenia i Wina,"Chmielna 10, Gdansk 80-748 Poland",restauracja@geneza.net,4.6,311.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d19381275-Reviews-Geneza_Jedzenia_i_Wina-Gdansk_Pomerania_Province_Northern_Poland.html,48539538236.0,1.0,$35–70,Gdansk,Poland,Gdansk
Hola Tapas,"Piwna 50/51, Gdansk 80-831 Poland",holatapas.gdansk@gmail.com,4.4,199.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d20257332-Reviews-Hola_Tapas-Gdansk_Pomerania_Province_Northern_Poland.html,48664784454.0,1.0,$20–45,Gdansk,Poland,Gdansk
TYGLE Gdańskie,"Ul. Chmielna 10, Gdansk 80-748 Poland",kontakt@tyglegdanskie.pl,4.9,974.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d21012176-Reviews-TYGLE_Gdanskie-Gdansk_Pomerania_Province_Northern_Poland.html,48660097130.0,1.0,$25–50,Gdansk,Poland,Gdansk
Whiskey in the Jar,"ul. Chmielna 2 Granary Island, Gdansk 80-748 Poland",gdansk@whiskeyinthejar.pl,4.8,3804.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d21028102-Reviews-Whiskey_in_the_Jar-Gdansk_Pomerania_Province_Northern_Poland.html,48883558325.0,1.0,$35–75,Gdansk,Poland,Gdansk
"ArtBistro by Progres. Restauracja Gdańsk Wrzeszcz, Garnizon","Slowackiego 17, Gdansk 80-257 Poland",restauracja@artbistrogdansk.pl,5.0,129.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d21078306-Reviews-ArtBistro_by_Progres_Restauracja_Gdansk_Wrzeszcz_Garnizon-Gdansk_Pomerania_Provi.html,48694688850.0,1.0,,Gdansk,Poland,Gdansk
Restauracja Swojski Smak,"ul. Heweliusza 25/27, Gdansk 80-861 Poland",restauracja@swojskismak.pl,4.4,1267.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d2170149-Reviews-Restauracja_Swojski_Smak-Gdansk_Pomerania_Province_Northern_Poland.html,48583201912.0,1.0,$20–40,Gdansk,Poland,Gdansk
Zafishowani Restaurant,"ul. Tokarska 6 Entrance from Długie Pobrzeże, Gdansk 80-888 Poland",info@zafishowani.pl,4.5,855.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d2259258-Reviews-Zafishowani_Restaurant-Gdansk_Pomerania_Province_Northern_Poland.html,48661511811.0,1.0,$30–60,Gdansk,Poland,Gdansk
Cafe Lamus,"ul. Lawendowa 8 ul. Straganiarska, Gdansk 80-840 Poland",,4.4,106.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d2695900-Reviews-Cafe_Lamus-Gdansk_Pomerania_Province_Northern_Poland.html,48500132897.0,0.0,$15–35,Gdansk,Poland,Gdansk
Mezalians Gdańsk,"Świętego Ducha 66, Gdansk 80-834 Poland",info@mezaliansgdansk.pl,4.9,179.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d27525760-Reviews-Mezalians_Gdansk-Gdansk_Pomerania_Province_Northern_Poland.html,48790803403.0,1.0,$25–50,Gdansk,Poland,Gdansk
FIKKA BAR GDAŃSK,"Świętego Ducha 66, Gdansk 80-834 Poland",hello@fikka.bar,4.9,178.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d27961557-Reviews-FIKKA_BAR_GDANSK-Gdansk_Pomerania_Province_Northern_Poland.html,,1.0,$15–35,Gdansk,Poland,Gdansk
Under Beer,"Garbary 6, Gdansk 80-827 Poland",matangelspzoo@gmail.com,4.3,201.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d3330041-Reviews-Under_Beer-Gdansk_Pomerania_Province_Northern_Poland.html,48583290602.0,1.0,$15–35,Gdansk,Poland,Gdansk
Gdanski Bowke,"Ul. Dlugie Pobrzeze 11, Gdansk 80-888 Poland",info@gdanskibowke.com,4.4,1766.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d3477620-Reviews-Gdanski_Bowke-Gdansk_Pomerania_Province_Northern_Poland.html,48583801111.0,1.0,,Gdansk,Poland,Gdansk
Restauracja Kubicki,"Ulica Wartka 5, Gdansk 80-841 Poland",kontakt@restauracjakubicki.pl,4.4,1446.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d3531216-Reviews-Restauracja_Kubicki-Gdansk_Pomerania_Province_Northern_Poland.html,48583010050.0,1.0,$30–60,Gdansk,Poland,Gdansk
Old Gdansk Beer Pub & Caffe,"Piwna Street, 56/57, Gdansk 80-831 Poland",info@gdansk-beerpub.com,4.0,73.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d7019632-Reviews-Old_Gdansk_Beer_Pub_Caffe-Gdansk_Pomerania_Province_Northern_Poland.html,48694225100.0,1.0,$15–35,Gdansk,Poland,Gdansk
Pierogarnia Mandu Gdańsk Oliwa,"Ul. Kaprow 19 D, Gdansk 80-316 Poland",agnieszka@pierogarnia-mandu.pl,4.5,1883.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d7023273-Reviews-Pierogarnia_Mandu_Gdansk_Oliwa-Gdansk_Pomerania_Province_Northern_Poland.html,48583405544.0,1.0,$15–35,Gdansk,Poland,Gdansk
Ritz Restaurant,"Ul. Szafarnia 6/U6, Gdansk 80-755 Poland",booking@restauracja-ritz.pl,4.8,1290.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d7075397-Reviews-Ritz_Restaurant-Gdansk_Pomerania_Province_Northern_Poland.html,48666669009.0,1.0,$35–70,Gdansk,Poland,Gdansk
Loft,"ul. Mlynska 15, Gdansk 80-846 Poland",loftpub.gdansk@gmail.com,4.8,147.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d7740942-Reviews-Loft-Gdansk_Pomerania_Province_Northern_Poland.html,48604927879.0,1.0,$25–50,Gdansk,Poland,Gdansk
Labeerynt Craft Beer Pub,"Szeroka 97, Gdansk 80-835 Poland",labeerynt@gmail.com,4.5,240.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d8352464-Reviews-Labeerynt_Craft_Beer_Pub-Gdansk_Pomerania_Province_Northern_Poland.html,48505116051.0,1.0,$15–35,Gdansk,Poland,Gdansk
Eliksir,"Ul. Hemara 1, Gdansk 80-280 Poland",info@eliksir.pl,4.8,1749.0,https://www.tripadvisor.com/Restaurant_Review-g274725-d8863553-Reviews-Eliksir-Gdansk_Pomerania_Province_Northern_Poland.html,48570191910.0,1.0,$40–80,Gdansk,Poland,Gdansk
Rubino,"53 Triq il-Fran Old Bakery Street, Valletta, Island of Malta Malta",rubinomalta@gmail.com,4.6,1099.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d1008562-Reviews-Rubino-Valletta_Island_of_Malta.html,35621224656.0,1.0,$25–50,Valletta,Malta,Valletta
Vino's Cafe Bar,"19, St.John's Street, Valletta, Island of Malta VLT 1168 Malta",info@vinoscafebar.com,4.7,40.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d11830543-Reviews-Vino_s_Cafe_Bar-Valletta_Island_of_Malta.html,35699472443.0,1.0,$15–35,Valletta,Malta,Valletta
Kingsway Valletta,"57 Republic Street, Valletta, Island of Malta Malta",kingswaymalta@gmail.com,4.7,623.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d12496609-Reviews-Kingsway_Valletta-Valletta_Island_of_Malta.html,35627037720.0,1.0,$20–40,Valletta,Malta,Valletta
La Bottega,"200 Merchants Street, Valletta, Island of Malta VLT Malta",labottegavalletta@gmail.com,3.7,146.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d12785848-Reviews-La_Bottega-Valletta_Island_of_Malta.html,35699490456.0,1.0,$20–40,Valletta,Malta,Valletta
Il Ristorantino Italiano,"40 Ordnance Street La Valletta, Valletta, Island of Malta VLT 1021 Malta",ilristorantinoitalianovalletta@gmail.com,4.8,1729.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d12991827-Reviews-Il_Ristorantino_Italiano-Valletta_Island_of_Malta.html,35627992700.0,1.0,$25–50,Valletta,Malta,Valletta
Papannis Restaurant,"55 Strait Street, Valletta, Island of Malta VLT1447 Malta",papannisrestaurant@hotmail.com,4.7,2329.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d1312320-Reviews-Papannis_Restaurant-Valletta_Island_of_Malta.html,35627220031.0,1.0,$25–50,Valletta,Malta,Valletta
Rootz,"11 Strait Street, Valletta, Island of Malta VLT 1430 Malta",mr.vacuitas@gmail.com,4.8,601.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d13134202-Reviews-Rootz-Valletta_Island_of_Malta.html,35627135923.0,1.0,$30–60,Valletta,Malta,Valletta
Noni,"211 Republic Street, Valletta, Island of Malta VLT 100 Malta",info@noni.com.mt,4.7,592.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d13196504-Reviews-Noni-Valletta_Island_of_Malta.html,35621221441.0,1.0,$60–120,Valletta,Malta,Valletta
Fifty Nine Republic,"St Georges Square, Valletta, Island of Malta VLT 1190 Malta",info@fiftyninerepublic.com,4.7,1656.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d13218881-Reviews-Fifty_Nine_Republic-Valletta_Island_of_Malta.html,35679264613.0,1.0,$60–120,Valletta,Malta,Valletta
Kennedy Bar & Bistro,"99b, Strait Street, Valletta, Island of Malta Malta",info@kennedyvalletta.com,4.3,36.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d13329402-Reviews-Kennedy_Bar_Bistro-Valletta_Island_of_Malta.html,35679049839.0,1.0,$20–40,Valletta,Malta,Valletta
Porticello,"8 Boat Street, Valletta, Island of Malta VLT1082 Malta",info@porticellomalta.eu,4.3,1007.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d13997233-Reviews-Porticello-Valletta_Island_of_Malta.html,35677235548.0,1.0,$30–60,Valletta,Malta,Valletta
Naan Bar,"60/1 Melita Street On the corner of Old Bakery Street, Valletta, Island of Malta VLT 1450 Malta",info@naanbar.com,4.8,860.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d17451410-Reviews-Naan_Bar-Valletta_Island_of_Malta.html,35621242886.0,1.0,$20–40,Valletta,Malta,Valletta
Sally Port Pizzeria,"102 St Nicholas Street, Valletta, Island of Malta VLT1665 Malta",info@sallyportpizzeria.com,4.8,1467.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d17603719-Reviews-Sally_Port_Pizzeria-Valletta_Island_of_Malta.html,35627302222.0,1.0,$15–35,Valletta,Malta,Valletta
Taste,"9 St. Lucy Street, Valletta, Island of Malta Malta",taste.valletta@gmail.com,4.6,333.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d19601510-Reviews-Taste-Valletta_Island_of_Malta.html,35621241517.0,1.0,$30–60,Valletta,Malta,Valletta
Aki,"175 Strait St Corner of Strait Street and Santa Lucia Street, Valletta, Island of Malta VLT 1455 Malta",ask@aki.mt,4.8,5343.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d19980894-Reviews-Aki-Valletta_Island_of_Malta.html,35679790292.0,1.0,$35–70,Valletta,Malta,Valletta
Casa Sotto,"32, Archbishop Street, Valletta, Island of Malta VLT 1445 Malta",,4.9,1990.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d21180506-Reviews-Casa_Sotto-Valletta_Island_of_Malta.html,35621239958.0,0.0,$30–60,Valletta,Malta,Valletta
Hard Rock Cafe,"Vault 17 Pinto Wharf, Valletta Waterfront,, Valletta, Island of Malta FRN 1913 Malta",hello@hardrockcafe.com.mt,4.6,3286.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d2310743-Reviews-Hard_Rock_Cafe-Valletta_Island_of_Malta.html,35621233346.0,1.0,,Valletta,Malta,Valletta
The Rooftop Restaurant,"173 Strait Street The Embassy Valletta Hotel, Valletta, Island of Malta 1432 Malta",fb@embassy.com.mt,4.5,412.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d23409081-Reviews-The_Rooftop_Restaurant-Valletta_Island_of_Malta.html,35677127923.0,1.0,,Valletta,Malta,Valletta
DOPO,"174 Merchant Street, Valletta, Island of Malta VLT 1174 Malta",dopovalletta@gmail.com,4.4,78.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d23428250-Reviews-DOPO-Valletta_Island_of_Malta.html,35677024528.0,1.0,$30–60,Valletta,Malta,Valletta
I Pupi Pizzeria - Valletta,"37 South Street, Valletta, Island of Malta VLT 1201 Malta",ipupipizzeriamalta@gmail.com,4.9,1452.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d26382508-Reviews-I_Pupi_Pizzeria_Valletta-Valletta_Island_of_Malta.html,35621231985.0,1.0,,Valletta,Malta,Valletta
The Submarine,"Triq it-teatru l'antik, 19, Valletta, Island of Malta VLT1423 Malta",thesubmarine@outlook.it,4.8,740.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d7935271-Reviews-The_Submarine-Valletta_Island_of_Malta.html,35677064944.0,1.0,$10–25,Valletta,Malta,Valletta
Rocks Winebar,"128 Strait Street, Valletta, Island of Malta Malta",info@rockswinebar.com,4.4,34.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d8374585-Reviews-Rocks_Winebar-Valletta_Island_of_Malta.html,35679584730.0,1.0,$25–50,Valletta,Malta,Valletta
No.43,"43 Merchants Street, Valletta, Island of Malta VLT 1173 Malta",no43valletta@gmail.com,4.6,233.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d9709091-Reviews-No_43-Valletta_Island_of_Malta.html,35627032294.0,1.0,$20–40,Valletta,Malta,Valletta
Sotto Pinsa Romana Valletta,"32, South Street, Valletta, Island of Malta VLT 1102 Malta",,4.8,4083.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d9977994-Reviews-Sotto_Pinsa_Romana_Valletta-Valletta_Island_of_Malta.html,35621220077.0,0.0,,Valletta,Malta,Valletta
The de Mondion Restaurant,"The Xara Palace Relais & Chateaux Misrah Il-Kunsill, Mdina, Island of Malta MDN 1050 Malta",info@xaracollection.com,4.5,526.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d1012825-Reviews-The_de_Mondion_Restaurant-Mdina_Island_of_Malta.html,35621450560.0,1.0,$80–150,Mdina,Malta,Mdina
Coogi's Restaurant,"5, Saint Agatha's Esplanade, Mdina, Island of Malta MDN 1160 Malta",info@coogis.co,4.3,1757.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d10410324-Reviews-Coogi_s_Restaurant-Mdina_Island_of_Malta.html,35621459987.0,1.0,$20–40,Mdina,Malta,Mdina
The Medina Restaurant,"7 Holy Cross Street, Mdina, Island of Malta MDN 1231 Malta",medina@xaracollection.com,4.5,1177.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d1205082-Reviews-The_Medina_Restaurant-Mdina_Island_of_Malta.html,35621450587.0,1.0,$35–70,Mdina,Malta,Mdina
Fontanella Tea Garden,"1 Bastion Street Triq tal-Infetti, Mdina, Island of Malta Malta",fontanellateagarden@gmail.com,4.2,6904.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d1632278-Reviews-Fontanella_Tea_Garden-Mdina_Island_of_Malta.html,35621454264.0,1.0,$15–35,Mdina,Malta,Mdina
Don Mesquita,"5A, Mesquita Square, Mdina, Island of Malta 1504 Malta",donmesquita@melita.com,4.5,641.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d1899537-Reviews-Don_Mesquita-Mdina_Island_of_Malta.html,35627026640.0,1.0,$20–40,Mdina,Malta,Mdina
Step 15,"22 Telgha Tas-Saqqajja, Mdina, Island of Malta Malta",samvella1809@gmail.com,4.9,198.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d21398873-Reviews-Step_15-Mdina_Island_of_Malta.html,35621455799.0,1.0,$30–60,Mdina,Malta,Mdina
Trattoria AD 1530,"L, 2 Triq San Pawl The Xara Palace Relais & Chateaux Misrah il-Kunsil, Mdina, Island of Malta MDN 1050 Malta",info@xaracollection.com,4.2,1147.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d2484467-Reviews-Trattoria_AD_1530-Mdina_Island_of_Malta.html,35625462413.0,1.0,$40–80,Mdina,Malta,Mdina
Scala,"26, Saqqajja Hill, Mdina, Island of Malta MDN 1400 Malta",journey@scala.mt,5.0,81.0,https://www.tripadvisor.com/Restaurant_Review-g190324-d25126788-Reviews-Scala-Mdina_Island_of_Malta.html,35699140297.0,1.0,$40–80,Mdina,Malta,Mdina
