hotel_name,rating,review_count,location,hotel_url,city,hotel_type,price_booking,price_agoda,price_trip,price_final,country,city_key
Ou Skip Holiday,2.8,30.0,"1 Otto Du Plessis Drive Melkbosstrand, Milnerton 7441 South Africa",https://www.tripadvisor.com/Hotel_Review-g312665-d4745496-Reviews-Ou_Skip_Holiday_Resort-Milnerton_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Vineyard,5.0,1732.0,"Slanghoek Road, 7550 South Africa",https://www.tripadvisor.com/Hotel_Review-g1722390-d27975444-Reviews-Vineyard_House-Cape_Town_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Hideaways,4.5,166.0,"93 Garfield Rd, Claremont 7550 South Africa",https://www.tripadvisor.com/Hotel_Review-g2144715-d32937343-Reviews-Hideaways_Africa-Claremont_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Big Blue,5.0,889.0,"31 Sir David Baird Drive, Bloubergstrand 7441 South Africa",https://www.tripadvisor.com/Hotel_Review-g6736900-d23426029-Reviews-Big_Blue_Accommodation-Bloubergstrand_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Ians,3.5,1768.0,"Fish Hoek Primary School None, Cape Town Central 7975 South Africa",https://www.tripadvisor.com/Hotel_Review-g312659-d28010597-Reviews-Ians_Spot-Cape_Town_Central_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Bare,4.7,7.0,"Suurbraak Farm, off the N2, 6743 South Africa",https://www.tripadvisor.com/Hotel_Review-g1188687-d9595235-Reviews-Bare_Necessities-Overberg_District_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Glen Oakes,4.0,2.0,Hemel-en-Aarde Valley South Africa,https://www.tripadvisor.com/Hotel_Review-g1188687-d11799955-Reviews-Glen_Oakes_Farm-Overberg_District_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Welgegun,3.0,89.0,"1 Old N Road, Rawsonville 6845 South Africa",https://www.tripadvisor.com/Hotel_Review-g1389488-d12794927-Reviews-Welgegun_Kampplek-Rawsonville_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Drakenstein Lion,4.8,34.0,"Old Paarl Road R101, Paarl 7680 South Africa",https://www.tripadvisor.com/Hotel_Review-g312668-d2639229-Reviews-Drakenstein_Lion_Park-Paarl_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Africamps At,4.4,121.0,"Bovlei Rd Doolhof Wine Estate, Wellington 7654 South Africa",https://www.tripadvisor.com/Hotel_Review-g469398-d15745754-Reviews-Africamps_At_Doolhof-Wellington_Western_Cape.html,Cape Town,Campgrounds,116.0,,,116.0,South Africa,Cape Town
Berg River,3.9,15.0,"R45 Franschhoek Rd Paarl South, Paarl 7624 South Africa",https://www.tripadvisor.com/Hotel_Review-g312668-d15636497-Reviews-Berg_River_Resort-Paarl_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Southern,5.0,26.0,"113/7 Van Der Stel Pass, 7185 South Africa",https://www.tripadvisor.com/Hotel_Review-g1188687-d25278908-Reviews-Southern_Yurts-Overberg_District_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Elgin Hills Luxury Tented,3.1,30.0,"Appletiser Rd, Elgin 7160 South Africa",https://www.tripadvisor.com/Hotel_Review-g1593206-d8808273-Reviews-Elgin_Hills_Luxury_Tented_Camps-Elgin_Overberg_District_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Platbos Log,4.5,14.0,"Slanghoek Road Slanghoek Valley, Rawsonville 6845 South Africa",https://www.tripadvisor.com/Hotel_Review-g1389488-d7238617-Reviews-Platbos_Log_Cabins-Rawsonville_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Hills Tented,1.0,175.0,"Meerhof Wines Riebeek Valley Pass, Riebeek Kasteel 7307 South Africa",https://www.tripadvisor.com/Hotel_Review-g1237164-d23429282-Reviews-Hills_Tented_Accommodation-Riebeek_Kasteel_Western_Cape.html,Cape Town,Campgrounds,,,,116.0,South Africa,Cape Town
Mountain,4.7,43.0,"7 West Quay Road V&A Waterfront, Cape Town Central 8001 South Africa",https://www.tripadvisor.com/Hotel_Review-g312659-d619623-Reviews-Mountain_Marina-Cape_Town_Central_Western_Cape.html,Cape Town,Luxury Hotels,,,,404.0,South Africa,Cape Town
Compass House Boutique,4.9,383.0,"154 Kloof Road, Bantry Bay 8005 South Africa",https://www.tripadvisor.com/Hotel_Review-g312654-d1384351-Reviews-Compass_House_Boutique_Hotel-Bantry_Bay_Western_Cape.html,Cape Town,Luxury Hotels,484.0,917.0,917.0,917.0,South Africa,Cape Town
The Capital 15 on,4.6,149.0,"15 Orange St Shop 3, Corner Of Orange Street & Grey's Pass, Cape Town Central 8001 South Africa",https://www.tripadvisor.com/Hotel_Review-g312659-d1557826-Reviews-The_Capital_15_on_Orange-Cape_Town_Central_Western_Cape.html,Cape Town,Luxury Hotels,303.0,351.0,305.0,305.0,South Africa,Cape Town
Lawhill Luxury,4.6,635.0,"Marina Road 3rd Floor, Lawhill Block A, Bluff/Lawhill Entrance, V&A Marina Waterfront, Cape Town Central 8000 South Africa",https://www.tripadvisor.com/Hotel_Review-g312659-d1863566-Reviews-Lawhill_Luxury_Apartments-Cape_Town_Central_Western_Cape.html,Cape Town,Luxury Hotels,,,,404.0,South Africa,Cape Town
Azamare,4.7,451.0,"133 Victoria Road, Camps Bay 8005 South Africa",https://www.tripadvisor.com/Hotel_Review-g312658-d1727888-Reviews-Azamare_Guesthouse-Camps_Bay_Western_Cape.html,Cape Town,Luxury Hotels,,,,404.0,South Africa,Cape Town
Last Word,4.9,325.0,"34 Spaanschemat River Road, Constantia 7806 South Africa",https://www.tripadvisor.com/Hotel_Review-g312660-d621546-Reviews-Last_Word_Constantia-Constantia_Western_Cape.html,Cape Town,Luxury Hotels,543.0,543.0,380.0,543.0,South Africa,Cape Town
Cape Town Marriott Hotel Crystal,4.4,799.0,"Corner Of Century Boulevard And Rialto Road, Century City, Century City 7441 South Africa",https://www.tripadvisor.com/Hotel_Review-g4464136-d1484190-Reviews-Cape_Town_Marriott_Hotel_Crystal_Towers-Century_City_Western_Cape.html,Cape Town,Luxury Hotels,404.0,404.0,404.0,404.0,South Africa,Cape Town
Neighbourgood,4.2,54.0,"10 Hemlock Street, Newlands, Newlands 7700 South Africa",https://www.tripadvisor.com/Hotel_Review-g312582-d26430803-Reviews-Neighbourgood_Newlands-Newlands_Western_Cape.html,Cape Town,Luxury Hotels,119.0,119.0,,119.0,South Africa,Cape Town
Sandton Sun &,4.4,2481.0,"Corner Of Maude & 5th Street Fifth Street, Johannesburg 2146 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d23503091-Reviews-Sandton_Sun_Towers-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,214.0,214.0,,214.0,South Africa,Johannesburg
The Cradle Boutique,4.4,554.0,"R540 Kroomdraai Road Cradle of Humankind, Lanseria, Johannesburg 1739 South Africa",https://www.tripadvisor.com/Hotel_Review-g1174112-d10731831-Reviews-The_Cradle_Boutique_Hotel-Lanseria_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,161.0,161.0,,161.0,South Africa,Johannesburg
Houghton,4.4,381.0,"Lloys Ellis Avenue Houghton Estate, Johannesburg 2198 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d16935613-Reviews-Houghton_Hotel-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,207.0,207.0,207.0,207.0,South Africa,Johannesburg
The Palazzo,4.5,1730.0,"Montecasino Boulevard, Magaliessig, Johannesburg 2021 South Africa",https://www.tripadvisor.com/Hotel_Review-g21199688-d309170-Reviews-The_Palazzo_Montecasino-Magaliessig_Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,258.0,268.0,268.0,268.0,South Africa,Johannesburg
DaVinci Hotel And,4.4,968.0,"Corner Maude And 5th Street, Johannesburg 2031 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d1546613-Reviews-DaVinci_Hotel_And_Suites-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,428.0,428.0,295.0,428.0,South Africa,Johannesburg
The Residence Boutique,4.9,1076.0,"17 4th Avenue Houghton Estate, Johannesburg 2198 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d2322502-Reviews-The_Residence_Boutique_Hotel-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,300.0,300.0,283.0,300.0,South Africa,Johannesburg
"Four Seasons Hotel The Westcliff,",4.5,1119.0,"67 Jan Smuts Avenue Westcliff, Johannesburg 2132 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d302766-Reviews-Four_Seasons_Hotel_The_Westcliff_Johannesburg-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,572.0,572.0,,572.0,South Africa,Johannesburg
Johannesburg Marriott Hotel Melrose,4.6,188.0,"42 The High Street Melrose Arch, Johannesburg 2076 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d19414588-Reviews-Johannesburg_Marriott_Hotel_Melrose_Arch-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,317.0,317.0,314.0,317.0,South Africa,Johannesburg
Fairlawns Boutique Hotel &,4.4,672.0,"1 Alma Road, Johannesburg 2096 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d459743-Reviews-Fairlawns_Boutique_Hotel_Spa-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,286.0,363.0,328.0,328.0,South Africa,Johannesburg
"African Pride Melrose Arch, Autograph",4.5,1282.0,"1 Melrose Square Melrose Arch, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d306122-Reviews-African_Pride_Melrose_Arch_Autograph_CollectionR-Johannesburg_Greater_Johannesburg_Gaut.html,Johannesburg,Luxury Hotels,221.0,219.0,219.0,219.0,South Africa,Johannesburg
54 on,4.7,908.0,"54 Bath Avenue Rosebank, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d3167226-Reviews-54_on_Bath-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,184.0,184.0,,184.0,South Africa,Johannesburg
Qurtuba Resort And,4.1,12.0,"Linbro Park 31 2nd Rd, Johannesburg 2090 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d27751782-Reviews-Qurtuba_Resort_And_Events-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,96.0,96.0,,96.0,South Africa,Johannesburg
10 2nd Avenue Houghton Boutique,4.5,190.0,"10, 2nd Avenue Houghton Estate, Johannesburg, Johannesburg 2041 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d564959-Reviews-10_2nd_Avenue_Houghton_Boutique_Hotel-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,109.0,109.0,109.0,109.0,South Africa,Johannesburg
Ferndale,4.1,25.0,"387 York Avenue Ferndale, Johannesburg 2194 South Africa",https://www.tripadvisor.com/Hotel_Review-g319720-d4026024-Reviews-Ferndale_Lodge-Randburg_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,47.0,47.0,,47.0,South Africa,Johannesburg
"Marriott Executive Apartments Johannesburg, Melrose",4.6,32.0,"42 The High Street, Melrose Arch Melrose Arch, Johannesburg 2076 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d19414614-Reviews-Marriott_Executive_Apartments_Johannesburg_Melrose_Arch-Johannesburg_Greater_Johannes.html,Johannesburg,Luxury Hotels,289.0,289.0,289.0,289.0,South Africa,Johannesburg
Africlassic Rivonia by BON,3.9,10.0,"21A Henry Road Edenberg, Rivonia, Johannesburg 2128 South Africa",https://www.tripadvisor.com/Hotel_Review-g312584-d7951987-Reviews-Africlassic_Rivonia_by_BON_Hotels-Rivonia_Sandton_Johannesburg_Greater_Johannesburg_Ga.html,Johannesburg,Luxury Hotels,,,,219.0,South Africa,Johannesburg
"Saxon Hotel, Villas and",4.7,935.0,"36 Saxon Road Sandhurst, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d302904-Reviews-Saxon_Hotel_Villas_and_Spa-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,832.0,832.0,,832.0,South Africa,Johannesburg
Lethabo,4.5,600.0,"Portion 25 Vlakfontein, Lanseria, Johannesburg 1748 South Africa",https://www.tripadvisor.com/Hotel_Review-g1174112-d2006672-Reviews-Lethabo_Estate-Lanseria_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,181.0,181.0,,181.0,South Africa,Johannesburg
Park Hyatt,4.9,26.0,"Tottenham Avenue, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d562891-Reviews-Park_Hyatt_Johannesburg-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,561.0,,568.0,564.5,South Africa,Johannesburg
The Cliffside Boutique,4.9,59.0,"182 Frederick Drive Northcliff, Johannesburg 2195 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d23373122-Reviews-The_Cliffside_Boutique_Getaway-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,240.0,240.0,,240.0,South Africa,Johannesburg
The Haystack on,4.7,135.0,"13 Homestead Road Off 7th Avenue, Off Rivonia Road, Johannesburg 2128 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d7767487-Reviews-The_Haystack_on_Homestead-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,,,,219.0,South Africa,Johannesburg
Maison,4.9,40.0,"11 Armagh Road Parkview, Johannesburg 2193 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d12511777-Reviews-Maison_Jacaranda-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,,,,219.0,South Africa,Johannesburg
Oxford Healthcare,5.0,26.0,"16 Porter Avenue Melrose, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d15094598-Reviews-Oxford_Healthcare_Retreat-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,247.0,248.0,,247.5,South Africa,Johannesburg
5th Avenue Gooseberry Guest,4.7,97.0,"44 - 5th Avenue Linden, Johannesburg 2195 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d1593147-Reviews-5th_Avenue_Gooseberry_Guest_House-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,56.0,64.0,58.0,58.0,South Africa,Johannesburg
Kyalami Creek Luxury,4.6,60.0,"8 Lyndore Avenue, Midrand, Johannesburg 1684 South Africa",https://www.tripadvisor.com/Hotel_Review-g312580-d15337247-Reviews-Kyalami_Creek_Luxury_Apartments-Midrand_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,84.0,84.0,,84.0,South Africa,Johannesburg
Emmarentia Guest,4.5,13.0,"27 Niger Road , Emmarentia, Johannesburg 2029 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d23684498-Reviews-Emmarentia_Guest_House-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,81.0,81.0,,81.0,South Africa,Johannesburg
1945 on Kloof,5.0,10.0,"41 Frederick Street Cnr Kloof Road, Johannesburg 2198 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d26260174-Reviews-1945_on_Kloof_Guesthouse-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,93.0,93.0,,93.0,South Africa,Johannesburg
Ten,4.7,165.0,"10 Bompas Road, Dunkeld West, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g12389018-d301303-Reviews-Ten_Bompas-Dunkeld_West_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,211.0,233.0,,222.0,South Africa,Johannesburg
Michelangelo,4.0,131.0,"8 Maude Street Sandton Central, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d578510-Reviews-Michelangelo_Towers-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Luxury Hotels,,294.0,326.0,310.0,South Africa,Johannesburg
Thaba Eco,4.5,1446.0,"Impala Road Portion 46 Of Ther Farm Rietvlei 101-IR, Johannesburg 2091 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d1875604-Reviews-Thaba_Eco_Hotel-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,188.0,169.0,,178.5,South Africa,Johannesburg
Sun,3.6,13.0,"6 Sandown Valley Crescent, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d8694031-Reviews-Sun_International-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
Fauchil Boutique,1.0,4.0,"20 Milner Avenue, St. Andrews, Germiston, Johannesburg 2007 South Africa",https://www.tripadvisor.com/Hotel_Review-g488120-d17538626-Reviews-Fauchil_Boutique_Hotel-Germiston_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
Mood Health,5.0,87.0,"96b Houghton Drive, Johannesburg 2198 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d34156598-Reviews-Mood_Health_Resort-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,91.0,91.0,,91.0,South Africa,Johannesburg
Peace & Lovely Bed and,5.0,9.0,"39 Countesses Avenue, Johannesburg 2194 South Africa",https://www.tripadvisor.com/Hotel_Review-g319720-d21386966-Reviews-Peace_Lovely_Bed_and_Breakfast-Randburg_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,26.0,26.0,,26.0,South Africa,Johannesburg
Peermont Mondior at Emperors,3.9,1250.0,"64 Jones Road, Kempton Park, Ekurhuleni 1620 South Africa",https://www.tripadvisor.com/Hotel_Review-g312579-d596628-Reviews-Peermont_Mondior_at_Emperors_Palace-Kempton_Park_Ekurhuleni_Greater_Johannesburg_Gauten.html,Johannesburg,Resorts,246.0,246.0,205.0,246.0,South Africa,Johannesburg
Oxbow Country,4.7,259.0,"Portion 10 Boschkop 543, Bronkhorstspruit 1020 South Africa",https://www.tripadvisor.com/Hotel_Review-g1647204-d4747547-Reviews-Oxbow_Country_Estate-Bronkhorstspruit_Gauteng.html,Johannesburg,Resorts,91.0,91.0,,91.0,South Africa,Johannesburg
SM Africa Guest,2.0,104.0,"112 Holzgen Street, Alberton, Ekurhuleni 1448 South Africa",https://www.tripadvisor.com/Hotel_Review-g312569-d25371193-Reviews-SM_Africa_Guest_House-Alberton_Ekurhuleni_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,38.0,38.0,,38.0,South Africa,Johannesburg
Nt Shonalanga Valley Resort &,3.6,63.0,"Portion 37 of the farm Vlakplaats Centurion, Centurion 0183 South Africa",https://www.tripadvisor.com/Hotel_Review-g312613-d12378084-Reviews-Nt_Shonalanga_Valley_Resort_Spa-Centurion_Gauteng.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
Tshinakie Family Resort,1.0,91.0,Pretoria South Africa,https://www.tripadvisor.com/Hotel_Review-g312583-d23975345-Reviews-Tshinakie_Family_Resort_Mooiplaats-Pretoria_Gauteng.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
Riviera on Vaal,2.5,53.0,"1930 Mario Milani Drive, Vereeniging 1939 South Africa",https://www.tripadvisor.com/Hotel_Review-g312590-d14199270-Reviews-Riviera_on_Vaal_Resort-Vereeniging_Gauteng.html,Johannesburg,Resorts,72.0,72.0,,72.0,South Africa,Johannesburg
Omaramba Holiday Resort & Conference,2.4,24.0,"Opposite Buffelspoortdam, Road D344 Buffelspoort, Rustenburg 0284 South Africa",https://www.tripadvisor.com/Hotel_Review-g312651-d6548488-Reviews-Omaramba_Holiday_Resort_Conference_Centre-Rustenburg_North_West_Province.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
Bryan Manor Guest,5.0,213.0,"34 Queens Road Bryanston, Johannesburg 2191 South Africa",https://www.tripadvisor.com/Hotel_Review-g312586-d1078963-Reviews-Bryan_Manor_Guest_House-Sandton_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
Protea Hotel Fire & Ice Johannesburg Melrose,4.1,1561.0,"22 Whiteley Road, Melrose Arch Precinct Melrose Arch Precinct, Johannesburg 2076 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d1723721-Reviews-Protea_Hotel_Fire_Ice_Johannesburg_Melrose_Arch-Johannesburg_Greater_Johannesburg_Gaut.html,Johannesburg,Resorts,153.0,152.0,152.0,152.0,South Africa,Johannesburg
Burkleigh,4.9,159.0,"327 Pine Avenue Ferndale, Johannesburg 2194 South Africa",https://www.tripadvisor.com/Hotel_Review-g319720-d1852379-Reviews-Burkleigh_House-Randburg_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,113.0,113.0,,113.0,South Africa,Johannesburg
Liz at Lancaster,4.9,446.0,"79 Lancaster Avenue Craighall Park, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d574068-Reviews-Liz_at_Lancaster_Guesthouse-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
Home Suite Hotels,4.9,197.0,"50 Bristol Road Corner Oxford Road, Rosebank, Johannesburg, Johannesburg 2196 South Africa",https://www.tripadvisor.com/Hotel_Review-g312578-d16714789-Reviews-Home_Suite_Hotels_Rosebank-Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,96.0,112.0,,104.0,South Africa,Johannesburg
Amberhall,4.9,177.0,"109 Blandford Road Noordhang, Johannesburg 2188 South Africa",https://www.tripadvisor.com/Hotel_Review-g319720-d13400276-Reviews-Amberhall_Guesthouse-Randburg_Johannesburg_Greater_Johannesburg_Gauteng.html,Johannesburg,Resorts,,,,106.0,South Africa,Johannesburg
